,SRR23478191,SRR23478195,SRR23478196,SRR23478197,SRR23478198,SRR23478199,SRR23478200,SRR23478201,SRR23478202,SRR23478203,SRR23478204,SRR23478205,SRR23478206,SRR23478207,SRR23478208,SRR23478209,SRR23478210,SRR23478211,SRR23478212,SRR23478213,SRR23478214,SRR23478215,SRR23478216,SRR23478217,SRR23478218,SRR23478220,SRR23478227,SRR23478228,SRR23478229,SRR23478230,SRR23478231,SRR23478232,SRR23478233,SRR23478234,SRR23478235,SRR23478236,SRR23478237,SRR23478238,SRR23478239,SRR23478240,SRR23478241,SRR23478242,SRR23478243,SRR23478244,SRR23478245,SRR23478246,SRR23478247,SRR23478248,SRR23478249,SRR23478250,SRR23478251,SRR23478252,SRR23478253,SRR23478254,SRR23478255,SRR23478256,SRR23478257,SRR23478258,SRR23478259,SRR23478260,SRR23478261,SRR23478262,SRR23478263,SRR23478264,SRR23478265,SRR23478266,SRR23478267,SRR23478268,SRR23478269,SRR23478270,SRR23478271,SRR23478272,SRR23478273,SRR23478274,SRR23478275,SRR23478276,SRR23478277,SRR23478278,SRR23478279,SRR23478280,SRR23478281,SRR23478282,SRR23478283,SRR23478284,SRR23478285,SRR23478286,SRR23478287,SRR23478288,SRR23478289,SRR23478290,SRR23478291,SRR23478292,SRR23478293,SRR23478294,SRR23492483,SRR23492508,SRR23492516,SRR23492517,SRR23492518,SRR23492520,SRR23492521,SRR23492522,SRR23492523,SRR23492524,SRR23492525,SRR23492530,SRR23492531,SRR23492532,SRR23492534,SRR23492545,SRR23492546,SRR23492547,SRR23492549,SRR23492550,SRR23492551,SRR23492553,SRR23492554,SRR23492555,SRR23492556,SRR23492560,SRR29856071,SRR29856073,SRR29856074,SRR29856077,SRR29856079,SRR29856080,SRR29856082,SRR29856083,SRR29856085,SRR29856086,SRR29856087,SRR29856088,SRR29856090,SRR29856091,SRR29856092,SRR29856093,SRR29856094,SRR29856095,SRR29856096,SRR29856097,SRR29856098,SRR29856099,SRR29856102
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A,0.0,0.0,0.0001669727834362999,0.0,0.0,0.0,0.0,0.0,0.0001601281024819856,0.0,0.0,0.00016826518593303046,0.0,0.0,0.0,0.00032107882485150104,0.0,0.00032056419297964416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004805382027871216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016025641025641026,0.0,0.0,0.0006474587245063128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011585567692816948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004178854993731718,0.004899189749387601,0.0,0.00016385384237260363,0.0,0.0,0.0,0.0,0.000810898475510866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006981382978723404,0.0,0.0,0.00036330608537693006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003360779700890607,0.00017711654268508679,0.0,0.0,0.0,0.0,0.0003811701924909472,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Ezakiella,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003211303789338471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001598721023181455,0.0,0.0,0.0001601024655779699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048038430744595676,0.0,0.0,0.0,0.00016152479405588758,0.0,0.0,0.0,0.0,0.0,0.00016025641025641026,0.0,0.00016268098259313488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017491691446562882,0.0,0.0,0.0,0.0,0.00032776138970829236,0.0003193357815743254,0.0,0.0,0.0,0.0,0.0,0.00015941335883947074,0.0,0.015392254220456803,0.0003186235462800701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003014885999623139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014572538860103627,0.0,0.00016113438607798906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003360779700890607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__,0.0,0.0,0.0,0.0004956220056170494,0.0,0.0,0.0,0.0,0.0,0.00016241676140977748,0.000502008032128514,0.0005047955577990914,0.0,0.0006411283859592883,0.0,0.0014448547118317548,0.0,0.00048084628946946624,0.0,0.0,0.00016260162601626016,0.0006422607578676942,0.0,0.0003211819495744339,0.0,0.0,0.00015931177314003505,0.0011185682326621924,0.0,0.0,0.005456588027603916,0.00015936254980079682,0.0,0.0,0.0,0.0006414368184733803,0.0,0.0,0.001283491095780523,0.0,0.0003209757663296421,0.00032388663967611336,0.0,0.0,0.0008773469029654326,0.0,0.0012814352074323242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015997440409534473,0.0,0.0,0.0,0.0013256006628003315,0.0,0.0003237293622531564,0.00015992323684631377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001657550140891762,0.0,0.0,0.00033063316250619935,0.0,0.0001602307322544464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales_505101;f__Rhizobiaceae;g__Mesorhizobium_I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006397952655150352,0.0,0.0,0.0,0.0011234151821537474,0.0,0.0,0.0,0.00048216007714561236,0.0004891570194032284,0.0012919896640826874,0.0009933774834437086,0.0001593879502709595,0.000504116955133591,0.00017711654268508679,0.0006408202499198974,0.0003189792663476874,0.0,0.00016015374759769378,0.0001905850962454736,0.00033063316250619935,0.0,0.0016048788316482105,0.0,0.0,0.0021182988430829396
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Romboutsia_B,0.0001601281024819856,0.9072066326530612,0.0005009183503088997,0.006938708078638692,0.01403061224489796,0.0012812299807815502,0.007877813504823151,0.0025575447570332483,0.004963971176941554,0.0685398733149261,0.0016733601070950468,0.06932525660440855,0.002548582351067219,0.003686488219265908,0.0009632364745545031,0.026489003050248837,0.012522361359570662,0.004487898701715018,0.02092986100015977,0.002557953637090328,0.023902439024390244,0.0004816955684007707,0.00848,0.0036935924201059902,0.00448215143268769,0.007199062447681232,0.0003186235462800701,0.00655161393416427,0.055870445344129556,0.00048192771084337347,0.0060985395602632005,0.0011155378486055777,0.001770196330865787,0.0100418410041841,0.021881123448726322,0.0008017960230917255,0.009112709832134292,0.030556449018977163,0.011872292635969837,0.003041946845981428,0.010752688172043012,0.004048582995951417,0.0520596821277976,0.00048764629388816646,0.0,0.0,0.02098350152170431,0.0004914004914004914,0.0,0.014717645176771717,0.013448607108549471,0.0012769353551476455,0.0,0.00015931177314003505,0.008818342151675485,0.00031994880819068947,0.0001595405232929164,0.00016345210853220007,0.001282051282051282,0.07025683512841756,0.005531153408166585,0.003399158303658142,0.005117543579082041,0.0,0.0004993342210386152,0.19893856545513028,0.011834319526627219,0.010733739186158282,0.0009845749917952085,0.0,0.016781205050343615,0.0,0.0,0.0008276432857438444,0.012007769733356878,0.00019051247856734617,0.0,0.0051093725051892065,0.005079469113550713,0.00354251012145749,0.0,0.021645021645021644,0.01071657069737684,0.00047824007651841227,0.03384664741738851,0.005958291956305859,0.0003186235462800701,0.004863323830286768,0.023693605972086983,0.04723390488515044,0.0006463079657456778,0.002105263157894737,0.0,0.03224657046142883,0.004025764895330112,0.001035625517812759,0.0,0.011117392123610325,0.0017687731146486573,0.008356545961002786,0.001367053998632946,0.00048363694986296955,0.0014605647517039922,0.014420686225758329,0.0027570548167369447,0.00016103059581320451,0.001983798975037196,0.13328988104937264,0.0245153020349303,0.0016041065126724415,0.0016048788316482105,0.0003238341968911917,0.01273306048203729,0.024975829842088303,0.00922266139657444,0.01720257234726688,0.0003324468085106383,0.0,0.013214800576645843,0.010172570390554041,0.0001598721023181455,0.0009629272989889263,0.0003254149040026033,0.004307594128908743,0.0063892529488859765,0.0,0.0003261046796021523,0.0,0.001490066225165563,0.0,0.0075617543270038645,0.0,0.002723486062159564,0.0019138755980861245,0.0027247956403269754,0.0004804612427930814,0.007432818753573471,0.0018184823937840966,0.0,0.0020863424811426736,0.035577083681309504,0.0,0.0029330291673456085
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Peptostreptococcus,0.0,0.0,0.0,0.0,0.0006377551020408163,0.0,0.0003215434083601286,0.0,0.0,0.0,0.00016733601070950468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016007683688170322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003186235462800701,0.0,0.0,0.0,0.0,0.00016025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026481297583581596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016958733747880158,0.0,0.0008192692118630182,0.0,0.0,0.0,0.0,0.00048653908530651963,0.0,0.0,0.0,0.0,0.0006416426050689766,0.0,0.0,0.0,0.0103126007089913,0.0,0.0,0.02543218085106383,0.0,0.0002402691013935608,0.0,0.0,0.0,0.0,0.01723037651563497,0.0,0.0,0.0,0.0,0.00016556291390728477,0.0,0.0,0.010272759475735034,0.0,0.0,0.0,0.0,0.0007623403849818944,0.0,0.0,0.0,0.00016702856188408218,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048161823727725157,0.0,0.0,0.0,0.000319744204636291,0.0003252032520325203,0.0,0.0,0.0,0.0012806146950536258,0.0006696802276912774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309623430962343,0.0004898758981058132,0.0,0.000319744204636291,0.0,0.023423712497994544,0.0006404098623118795,0.0,0.00016194331983805668,0.0019461563412260785,0.0022756827048114434,0.0012282856641516056,0.0,0.00032035880185808104,0.0001638001638001638,0.0,0.0014397696368581027,0.0008005123278898495,0.0,0.0,0.0,0.003367003367003367,0.01647736362182051,0.0,0.0,0.000641025641025641,0.0009942004971002485,0.0009760858955588092,0.0,0.0,0.0,0.0,0.0,0.0007996161842315689,0.0003204101249599487,0.0,0.0001597444089456869,0.00847051302541154,0.0,0.00016329196603527107,0.0002069108214359611,0.0,0.00038102495713469235,0.0011471648639790233,0.0014370110170844642,0.0,0.0,0.0,0.000320666987333654,0.0006397952655150352,0.0003188267176789415,0.0016041065126724415,0.0008275405494869249,0.0,0.0008385041086701325,0.0004868549172346641,0.0,0.0012926159314913556,0.0022807017543859647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048123195380173246,0.0,0.0,0.0,0.00048340315823396714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003254149040026033,0.0,0.0,0.0,0.0,0.0,0.0,0.0007969397513547976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006419515326592842,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016012810248198558,0.0,0.0,0.0,0.002867155144950621,0.00016028209648982208,0.0020870123615347566,0.0,0.0,0.0,0.0,0.002398081534772182,0.004878048780487805,0.0003211303789338471,0.0016,0.0,0.005762766127741316,0.0011719403984597355,0.0,0.00031959092361776926,0.018461538461538463,0.001606425702811245,0.008987321457229979,0.0014342629482071714,0.0,0.0008368200836820083,0.00767472240365774,0.0,0.006394884092725819,0.0014474107430041815,0.02743462217230868,0.002081332052513609,0.003209757663296421,0.0019433198380566803,0.015082711644502108,0.0009752925877763329,0.0014037550447446921,0.0,0.0035239468204388918,0.010647010647010647,0.0003202562049639712,0.006718924972004479,0.007845020813320525,0.0022346368715083797,0.0,0.00047793531942010514,0.000801667468334135,0.0,0.0,0.0008172605426610003,0.00016025641025641026,0.013918806959403479,0.003741662599642102,0.004855940433797346,0.004957620342235727,0.00016431153466973383,0.00016644474034620507,0.00916693470569315,0.009275547737086198,0.006247997436719,0.0,0.0012779552715654952,0.016781205050343615,0.00034983382893125764,0.0,0.0002069108214359611,0.0017658484901995409,0.0028576871785101926,0.0009832841691248771,0.004949704614402044,0.0009831230542356219,0.003036437246963563,0.0,0.07455507455507455,0.007677543186180422,0.00015941335883947074,0.00850176451716394,0.0013240648791790798,0.0,0.003018614791212477,0.0009737098344693282,0.011484956324813975,0.0009694619486185168,0.0007017543859649122,0.00033288948069241014,0.010154997327632281,0.0020933977455716585,0.0,0.0,0.0,0.00016079755587715066,0.0,0.0003417634996582365,0.0009672738997259391,0.0,0.0,0.0003243593902043464,0.0,0.011737477268970078,0.0,0.0,0.0019249278152069298,0.0,0.0,0.0,0.045278762487914924,0.00230566534914361,0.0,0.02726063829787234,0.0,0.0,0.0,0.0,0.0,0.0006508298080052066,0.0009572431397574984,0.0,0.0,0.0,0.0,0.005960264900662252,0.000318775900541919,0.0,0.0,0.0,0.0,0.0,0.00032030749519538755,0.0,0.0,0.00032409658078107277,0.00016048788316482104,0.0,0.0,0.0008147303242626691
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006505122784192552,0.0,0.0,0.0,0.002113821138211382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011715481171548118,0.00016329196603527107,0.0,0.0,0.0,0.0,0.0,0.0,0.00016194331983805668,0.0003243593902043464,0.00016254876462938882,0.0,0.0,0.0,0.0,0.0,0.0,0.0001601024655779699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016025641025641026,0.0,0.00569383439075972,0.0,0.00015992323684631377,0.0004929346040092015,0.0,0.0,0.0,0.0014418455623197693,0.0,0.0012779552715654952,0.0,0.0008745845723281442,0.00032658393207054214,0.0,0.0001765848490199541,0.00038102495713469235,0.0004916420845624386,0.0009580073447229762,0.00016385384237260363,0.0,0.0,0.0,0.0,0.0,0.0003208213025344883,0.0,0.0003186235462800701,0.0001677008217340265,0.0,0.00032351989647363315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037271106789823366,0.0,0.0,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A_187866,0.0,0.0,0.0,0.0,0.0009566326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032107882485150104,0.0,0.0,0.0,0.00047961630695443646,0.001951219512195122,0.0,0.00032,0.0,0.0,0.0,0.0,0.0027165228507510385,0.010040485829959514,0.0,0.0009629272989889263,0.0,0.0,0.0,0.0004898758981058132,0.0,0.0007993605115907274,0.00048247024766806047,0.0,0.002241434518091579,0.005456588027603916,0.0,0.001621796951021732,0.0,0.0,0.0,0.0,0.0,0.0,0.0028795392737162055,0.0001601024655779699,0.0,0.0,0.0,0.0,0.0,0.0,0.0004903563255966002,0.000641025641025641,0.00033140016570008286,0.0004880429477794046,0.0,0.005597313289620982,0.0,0.0,0.0,0.005757236526467296,0.0020826658122396666,0.0,0.0,0.000319642000958926,0.0,0.0,0.0,0.0005297545470598623,0.0007620499142693847,0.0,0.0006386715631486508,0.0,0.00016869095816464237,0.000319744204636291,0.000481000481000481,0.0004798464491362764,0.0,0.0006416426050689766,0.0031446540880503146,0.0,0.000335401643468053,0.0,0.0006470397929472663,0.0003231539828728389,0.00017543859649122806,0.0,0.0003563156957063959,0.0,0.0,0.0,0.0,0.000964785335262904,0.00032770768474520726,0.0,0.0,0.0,0.0,0.0,0.0,0.00033063316250619935,0.0008147303242626691,0.0,0.0,0.0,0.0,0.0,0.0008056719303899452,0.0,0.0017684887459807075,0.0013297872340425532,0.0,0.0,0.0,0.0,0.00016048788316482104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002770083102493075
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Terrisporobacter,0.0001601281024819856,0.0,0.0010018367006177993,0.001156451346439782,0.0,0.0,0.00112540192926045,0.0,0.0009607686148919135,0.00714633750203021,0.0016733601070950468,0.003028773346794548,0.00015928639694170118,0.003526206122776086,0.0,0.03323165837213036,0.0,0.0,0.005112637801565745,0.0,0.0,0.0,0.0,0.005460093142765377,0.0019209220425804386,0.0005022601707684581,0.0,0.0,0.002591093117408907,0.0,0.0011234151821537474,0.0,0.0,0.018410041841004185,0.00016329196603527107,0.0,0.000639488409272582,0.0019298809906722419,0.0022461094176159154,0.0008005123278898495,0.03033220991815118,0.00032388663967611336,0.009406422315926047,0.0,0.0015792244253377786,0.004448838358872961,0.0,0.0004914004914004914,0.0,0.0006398976163813789,0.002561639449247518,0.0,0.0,0.0011151824119802454,0.0,0.0,0.0,0.0,0.0,0.029660314830157415,0.00032536196518626975,0.010521204273227582,0.004477850631696785,0.0,0.0,0.00048247024766806047,0.0009595394210778827,0.005446972124319128,0.0,0.0,0.011826754035480263,0.0,0.0,0.0008276432857438444,0.0010595090941197245,0.00038102495713469235,0.0,0.010218745010378413,0.00032770768474520726,0.0010121457489878543,0.0,0.001282667949334616,0.0,0.00015941335883947074,0.023740776387552134,0.0026481297583581596,0.0,0.0,0.0035702693930542034,0.005338078291814947,0.0,0.0,0.0,0.013361838588989846,0.0014492753623188406,0.0,0.0,0.003580177124552478,0.0035375462292973146,0.0039324922169424875,0.0010252904989747095,0.0008060615831049493,0.0,0.0,0.0,0.0,0.0018184823937840966,0.0,0.0017625380547989103,0.0,0.008184882041405874,0.0,0.0,0.010634869481147276,0.0,0.0019292604501607716,0.0014960106382978723,0.0,0.00888995675156175,0.0,0.0001598721023181455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006721559401781214,0.0,0.0,0.0001594896331738437,0.0,0.0,0.0,0.0,0.0,0.0003209757663296421,0.0,0.0,0.0029330291673456085
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Intestinibacter,0.0,0.00047831632653061223,0.0021706461846718985,0.0,0.0009566326530612245,0.003042921204356182,0.002411575562700965,0.00031969309462915604,0.0032025620496397116,0.03621893779438038,0.004350736278447122,0.11206461383139828,0.002389295954125518,0.0025645135438371533,0.00016053941242575052,0.02167282067747632,0.0055293543665636685,0.0011219746754287546,0.06742291100814826,0.000319744204636291,0.005365853658536586,0.0019267822736030828,0.00304,0.005299502167978159,0.004161997758924283,0.0010045203415369162,0.00015931177314003505,0.0,0.023643724696356276,0.0,0.0038517091959557053,0.00047808764940239046,0.005954296749275828,0.048535564853556486,0.0013063357282821686,0.00016035920461834508,0.0038369304556354917,0.008523641042135734,0.004492218835231831,0.011527377521613832,0.00930829722355962,0.00048582995951417006,0.02384041518001946,0.0009752925877763329,0.0007018775223723461,0.0,0.011532916866890917,0.0013104013104013104,0.00048038430744595676,0.0028795392737162055,0.008165225744476465,0.003671189146049481,0.0,0.0007965588657001752,0.001924001924001924,0.0014397696368581027,0.0003190810465858328,0.0,0.00016025641025641026,0.05816072908036454,0.001138766878151944,0.010359339592101004,0.004957620342235727,0.00016431153466973383,0.0,0.011579285944033452,0.0030385415000799615,0.03140019224607497,0.004594683295044306,0.0001597444089456869,0.0332427680997283,0.0,0.0,0.0,0.0007063393960798164,0.0030481996570775388,0.0,0.03368992495609133,0.0011469768966082255,0.0015182186234817814,0.0001598721023181455,0.0913900913900914,0.012955854126679463,0.0015941335883947075,0.012512030798845043,0.004634227077126779,0.0,0.0001677008217340265,0.00762739370334307,0.015852474927208024,0.0006463079657456778,0.0003508771929824561,0.0,0.1029752360591484,0.0006441223832528181,0.007042253521126761,0.0,0.01978518937252685,0.0,0.0019662461084712438,0.0023923444976076554,0.0019345477994518782,0.0034079844206426485,0.0004972650422675286,0.0001621796951021732,0.00016103059581320451,0.000495949743759299,0.01841290532833632,0.007530844415958981,0.0,0.002407318247472316,0.003238341968911917,0.0006821282401091405,0.07186593619078312,0.0008234519104084321,0.004662379421221865,0.008976063829787235,0.0001599488163787588,0.0009610764055742432,0.0,0.0017585931254996002,0.012518054886856042,0.0,0.0,0.0,0.0,0.003424099135822599,0.0,0.0008278145695364238,0.000956327701625757,0.0018484288354898336,0.0,0.0006408202499198974,0.0,0.002083667254367687,0.0,0.0,0.00016531658125309968,0.0,0.0,0.0021713713044930684,0.0,0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.0016012810248198558,0.0,0.0,0.0,0.0,0.010249839846252402,0.0,0.0,0.0014411529223378704,0.0,0.037315930388219544,0.0003365303718660609,0.0,0.00849495111396057,0.0,0.00032107882485150104,0.006830378923402179,0.0,0.014539063748202588,0.0001598721023181455,0.006829268292682927,0.013969171483622351,0.00272,0.017022643327445,0.01696814470946054,0.00016742005692281934,0.0,0.0044742729306487695,0.0019433198380566803,0.0,0.1089712726689135,0.0030278884462151393,0.0,0.0,0.0037557152188112345,0.0022450288646568314,0.00495603517186251,0.0014474107430041815,0.003850473287341569,0.026096701889209095,0.06531856844808218,0.00032388663967611336,0.004703211157963023,0.0,0.0,0.0,0.006246996636232581,0.0031122031122031123,0.0,0.009278515437529996,0.0,0.0030327214684756584,0.00016152479405588758,0.0003186235462800701,0.001282667949334616,0.0011198208286674132,0.0,0.0021248774109186006,0.000641025641025641,0.0,0.0016268098259313486,0.008416963418582066,0.01599232368463138,0.00016431153466973383,0.0004993342210386152,0.016243165004824704,0.0015992323684631377,0.007049022749118872,0.0,0.0003194888178913738,0.004474988013424964,0.0,0.0008164598301763554,0.0002069108214359611,0.0001765848490199541,0.0007620499142693847,0.0,0.004311033051253393,0.00016385384237260363,0.0008434547908232119,0.001278976818545164,0.002886002886002886,0.0012795905310300703,0.0003188267176789415,0.0009624639076034649,0.0009930486593843098,0.0,0.000335401643468053,0.0012982797792924375,0.0009705596894208993,0.0037162708030376475,0.0005263157894736842,0.0009986684420772304,0.002672367717797969,0.0008051529790660225,0.0,0.0,0.0016958733747880158,0.0,0.0,0.0011961722488038277,0.0,0.0,0.0,0.0006487187804086928,0.0,0.0008265829062654984,0.0,0.0,0.00016041065126724414,0.002888781896966779,0.0,0.0,0.0003222687721559781,0.0004940711462450593,0.0,0.015292553191489361,0.0,0.0,0.0,0.0,0.0,0.0003254149040026033,0.0014358647096362476,0.0,0.0,0.0,0.0,0.00016556291390728477,0.0,0.0,0.0,0.0004806151874399231,0.0030303030303030303,0.0,0.0,0.0,0.0,0.0004861448711716091,0.0003209757663296421,0.0,0.0,0.0017924067133778718
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016028209648982208,0.00016053941242575052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020090406830738324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003090938669269562,0.0,0.0,0.006408149852119619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238936505160049,0.04016982364467668,0.0,0.0001765848490199541,0.031625071442179464,0.13290724352671254,0.0,0.048336883499918076,0.0,0.006554756195043965,0.000641333974667308,0.012955854126679463,0.0,0.0,0.0,0.0,0.010900553412711723,0.011846802986043492,0.0,0.0,0.0,0.00016644474034620507,0.0005344735435595938,0.0,0.0,0.0,0.0,0.0,0.0,0.01572112098427888,0.0,0.0,0.0,0.0009730781706130393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029004189494038026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00683371298405467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
