,Source,Target,Type,Weight,Sign,asso,group
203,Ruthenibacterium,Mediterraneibacter_A_155507,Undirected,0.423577500668776,Positive,0.335474204529491,pibd_edge
204,Ruthenibacterium,Haemophilus_D_735815,Undirected,0.188892276217376,Negative,-0.315791479159659,pibd_edge
205,Lachnospira,Hominimerdicola,Undirected,0.410288162159585,Positive,0.304479896621759,pibd_edge
206,Mesorhizobium_I,Sphingomonas_L_486704,Undirected,0.482218909778475,Positive,0.463805485218019,pibd_edge
207,Romboutsia_B,Lachnoclostridium_B,Undirected,0.433820791780454,Positive,0.358882208359776,pibd_edge
208,Lentihominibacter,Haemophilus_D_735815,Undirected,0.18689862970279,Negative,-0.322267676758402,pibd_edge
209,Intestinibacter,Eisenbergiella,Undirected,0.17759275005903,Negative,-0.35270736951094,pibd_edge
210,CAG-177,Faecousia,Undirected,0.419079027279652,Positive,0.325061646907289,pibd_edge
211,Enterocloster,Onthenecus,Undirected,0.184296758189472,Negative,-0.330743557400408,pibd_edge
212,Enterocloster,Otoolea_134252,Undirected,0.45414217817744,Positive,0.404078476710261,pibd_edge
213,Enterocloster,Faecalimonas,Undirected,0.439273807875582,Positive,0.371172274931301,pibd_edge
214,Enterocloster,Ruminococcus_B,Undirected,0.4428406799979,Positive,0.379146984269595,pibd_edge
215,Enterocloster,Hungatella_A_128155,Undirected,0.472807084168937,Positive,0.444135258995084,pibd_edge
216,Agathobacter_164117,Mediterraneibacter_A_155507,Undirected,0.412983349748957,Positive,0.310822904656089,pibd_edge
217,Agathobacter_164117,Hominilimicola,Undirected,0.440971395758712,Positive,0.374974039280074,pibd_edge
218,Roseburia_A_166204,Otoolea_134252,Undirected,0.419991167189913,Positive,0.327179507724562,pibd_edge
219,Lawsonella,Fusobacterium_C,Undirected,0.431395727355898,Positive,0.353378362261743,pibd_edge
220,Otoolea_134252,Faecalimonas,Undirected,0.410732539453407,Positive,0.30552771988194,pibd_edge
221,Otoolea_134252,Ruminococcus_B,Undirected,0.434037326854757,Positive,0.359372505212582,pibd_edge
222,Otoolea_134252,Hungatella_A_128155,Undirected,0.438839648383696,Positive,0.370198119547733,pibd_edge
223,1_Enterobacteriaceae_A_725029(F),Fusobacterium_C,Undirected,0.415429006980795,Positive,0.316553508241082,pibd_edge
224,1_Enterobacteriaceae_A_725029(F),Haemophilus_D_735815,Undirected,0.409348837971957,Positive,0.302262409589845,pibd_edge
225,1_Enterobacteriaceae_A_725029(F),Hungatella_A_128155,Undirected,0.424734097875704,Positive,0.33813828370624,pibd_edge
226,Schaedlerella,Lachnoclostridium_B,Undirected,0.408878740855201,Positive,0.301151313974135,pibd_edge
227,1_Clostridiaceae_222000(F),Fusobacterium_C,Undirected,0.411805142037563,Positive,0.308053618133096,pibd_edge
228,Finegoldia,Fusobacterium_C,Undirected,0.438993756587726,Positive,0.370543989704897,pibd_edge
229,Faecalimonas,Ruminococcus_B,Undirected,0.460585892771697,Positive,0.418064841846186,pibd_edge
230,Fusobacterium_C,Haemophilus_D_735815,Undirected,0.468786860495304,Positive,0.435625200835128,pibd_edge
231,Eisenbergiella,Parasutterella_564865,Undirected,0.409129707573413,Positive,0.301744595055439,pibd_edge
232,Haemophilus_D_735815,Hungatella_A_128155,Undirected,0.411021480739324,Positive,0.306208607699002,pibd_edge
