"Source","Target","Type","Weight","Sign","asso"
"Anaerobutyricum","Onthenecus","Undirected",0.423410632759154,"Positive",0.335089403169603
"Dorea_A","Romboutsia_B","Undirected",0.469558288034074,"Positive",0.437263180413315
"Dorea_A","Lentihominibacter","Undirected",0.470548641561761,"Positive",0.439362518095808
"Dorea_A","Terrisporobacter","Undirected",0.426718005828431,"Positive",0.342695510317339
"Dorea_A","Intestinibacter","Undirected",0.45675999218568,"Positive",0.409780587819795
"Dorea_A","Fusicatenibacter","Undirected",0.510138088585488,"Positive",0.520070615490641
"Dorea_A","Agathobacter_164117","Undirected",0.483836448998621,"Positive",0.467150377235294
"Dorea_A","Roseburia_A_166204","Undirected",0.411054414611055,"Positive",0.306286194901745
"Dorea_A","Sellimonas","Undirected",0.168410111513736,"Negative",-0.383083485265194
"Dorea_A","Mediterraneibacter_A_155507","Undirected",0.457969415952794,"Positive",0.41240569191489
"Ruthenibacterium","Lentihominibacter","Undirected",0.420437035548573,"Positive",0.328213540472548
"Ruthenibacterium","Lachnoclostridium_B","Undirected",0.416973650521461,"Positive",0.320160551627458
"Hominimerdicola","Fusicatenibacter","Undirected",0.420730914921934,"Positive",0.32889465414564
"Hominimerdicola","Roseburia_A_166204","Undirected",0.476527168408799,"Positive",0.451952389171781
"Hominimerdicola","Onthenecus","Undirected",0.422492756824616,"Positive",0.332970768159936
"Hominimerdicola","Ruminococcus_B","Undirected",0.193013347053045,"Negative",-0.302454916069059
"Hominimerdicola","Eubacterium_F","Undirected",0.417958162242842,"Positive",0.322454598200541
"Romboutsia_B","Terrisporobacter","Undirected",0.469528696416883,"Positive",0.437200392149656
"Romboutsia_B","Intestinibacter","Undirected",0.561966577471799,"Positive",0.61625344149646
"Lentihominibacter","Fusicatenibacter","Undirected",0.41172530851399,"Positive",0.307865774714079
"Lentihominibacter","Onthenecus","Undirected",0.4334796245309,"Positive",0.358109328356701
"Lentihominibacter","Schaedlerella","Undirected",0.183055463995594,"Negative",-0.334796749814908
"Lentihominibacter","Mediterraneibacter_A_155507","Undirected",0.437093343881566,"Positive",0.366272192995126
"Lentihominibacter","Faecalimonas","Undirected",0.176749631121812,"Negative",-0.355482339716145
"Lentihominibacter","Ruminococcus_B","Undirected",0.15414727452387,"Negative",-0.430933666390794
"Terrisporobacter","Intestinibacter","Undirected",0.513765680702473,"Positive",0.52715237347454
"Intestinibacter","Fusicatenibacter","Undirected",0.413073617028658,"Positive",0.311034841944356
"Intestinibacter","Mediterraneibacter_A_155507","Undirected",0.448036841007428,"Positive",0.390673342229881
"Intestinibacter","Intestinimonas","Undirected",0.191243564087618,"Negative",-0.308173945259397
"Fusicatenibacter","Agathobacter_164117","Undirected",0.425233546946545,"Positive",0.339287048888702
"Fusicatenibacter","Roseburia_A_166204","Undirected",0.449937941720905,"Positive",0.394863464083531
"CAG-177","Faecousia","Undirected",0.4257618585325,"Positive",0.340501113767902
"CAG-177","UBA644","Undirected",0.426206784146983,"Positive",0.341522690882105
"Enterocloster","Acidaminococcus","Undirected",0.421803034296368,"Positive",0.331376537702226
"Agathobacter_164117","Sellimonas","Undirected",0.157074760514064,"Negative",-0.421045918724845
"Agathobacter_164117","Faecalimonas","Undirected",0.192148861784281,"Negative",-0.305246923032867
"Roseburia_A_166204","Hominilimicola","Undirected",0.432324433977576,"Positive",0.355488903482241
"Onthenecus","Blautia_A_141893","Undirected",0.430781426558768,"Positive",0.351980431299057
"Onthenecus","Ruminococcus_B","Undirected",0.153927430046283,"Negative",-0.431677587256176
"Onthenecus","Ruminococcus_C_58660","Undirected",0.413726531937607,"Positive",0.312566841292189
"1_Enterobacteriaceae_A_725029(F)","Massilistercora","Undirected",0.419191820614712,"Positive",0.325323717518294
"Schaedlerella","Ruminococcus_B","Undirected",0.444274085009642,"Positive",0.382337414816259
"Schaedlerella","UMGS1071","Undirected",0.421611415364971,"Positive",0.330933290327776
"Acetatifactor","Faecousia","Undirected",0.410215983519621,"Positive",0.304309627808545
"Alitiscatomonas","Haemophilus_D_735815","Undirected",0.419360760406151,"Positive",0.325716146887753
"1_Clostridiaceae_222000(F)","Ruminococcus_B","Undirected",0.412582315036135,"Positive",0.309880926783387
"Sellimonas","Ruminococcus_B","Undirected",0.445185909911283,"Positive",0.384362650878059
"Lachnoclostridium_B","Ventrisoma","Undirected",0.415465905815641,"Positive",0.316639785472141
"Lachnoclostridium_B","Gordonibacter","Undirected",0.414164272195881,"Positive",0.313593000056438
"Merdimonas","Massilistercora","Undirected",0.435660468377068,"Positive",0.363041786095218
"Mediterraneibacter_A_155507","Faecalimonas","Undirected",0.151126039546665,"Negative",-0.44117400147146
"Faecalimonas","Ruminococcus_B","Undirected",0.44541789809131,"Positive",0.38487738448508
"Blautia_A_141893","Ruminococcus_B","Undirected",0.193011228210108,"Negative",-0.302461755589918
"Blautia_A_141893","Anaerotardibacter","Undirected",0.413420416176103,"Positive",0.311848783681969
"Blautia_A_141893","Adlercreutzia_A_404257","Undirected",0.425601470661352,"Positive",0.340132658987196
"Fenollaria","Limivicinus","Undirected",0.409454898701832,"Positive",0.302512966665473
"Limivicinus","Faecousia","Undirected",0.429746839159482,"Positive",0.349622665102797
"Acidaminococcus","Parasutterella_564865","Undirected",0.449190180759845,"Positive",0.393217086057256
