#OTU ID	SRR23478191	SRR23478195	SRR23478196	SRR23478197	SRR23478198	SRR23478199	SRR23478200	SRR23478201	SRR23478202	SRR23478203	SRR23478204	SRR23478205	SRR23478206	SRR23478207	SRR23478208	SRR23478209	SRR23478210	SRR23478211	SRR23478212	SRR23478213	SRR23478214	SRR23478215	SRR23478216	SRR23478217	SRR23478218	SRR23478220	SRR23478227	SRR23478228	SRR23478229	SRR23478230	SRR23478231	SRR23478232	SRR23478233	SRR23478234	SRR23478235	SRR23478236	SRR23478237	SRR23478238	SRR23478239	SRR23478240	SRR23478241	SRR23478242	SRR23478243	SRR23478244	SRR23478245	SRR23478246	SRR23478247	SRR23478248	SRR23478249	SRR23478250	SRR23478251	SRR23478252	SRR23478253	SRR23478254	SRR23478255	SRR23478256	SRR23478257	SRR23478258	SRR23478259	SRR23478260	SRR23478261	SRR23478262	SRR23478263	SRR23478264	SRR23478265	SRR23478266	SRR23478267	SRR23478268	SRR23478269	SRR23478270	SRR23478271	SRR23478272	SRR23478273	SRR23478274	SRR23478275	SRR23478276	SRR23478277	SRR23478278	SRR23478279	SRR23478280	SRR23478281	SRR23478282	SRR23478283	SRR23478284	SRR23478285	SRR23478286	SRR23478287	SRR23478288	SRR23478289	SRR23478290	SRR23478291	SRR23478292	SRR23478293	SRR23478294	SRR23492483	SRR23492508	SRR23492516	SRR23492517	SRR23492518	SRR23492520	SRR23492521	SRR23492522	SRR23492523	SRR23492524	SRR23492525	SRR23492530	SRR23492531	SRR23492532	SRR23492534	SRR23492545	SRR23492546	SRR23492547	SRR23492549	SRR23492550	SRR23492551	SRR23492553	SRR23492554	SRR23492555	SRR23492556	SRR23492560	SRR29856071	SRR29856073	SRR29856074	SRR29856077	SRR29856079	SRR29856080	SRR29856082	SRR29856083	SRR29856085	SRR29856086	SRR29856087	SRR29856088	SRR29856090	SRR29856091	SRR29856092	SRR29856093	SRR29856094	SRR29856095	SRR29856096	SRR29856097	SRR29856098	SRR29856099	SRR29856102
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis	0.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
d__Bacteria;p__Cyanobacteriota;c__Chloroplast;o__;f__;g__	0.0	1.0	2.0	1.0	0.0	1.0	0.0	2.0	0.0	41.0	63.0	10.0	2.0	37.0	2.0	22.0	4.0	3.0	0.0	0.0	8.0	22.0	0.0	1.0	0.0	0.0	82.0	594.0	0.0	9.0	312.0	0.0	0.0	3.0	0.0	26.0	0.0	54.0	34.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	214.0	9.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	195.0	2.0	22.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	1.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	1.0	4.0	0.0	0.0	4.0	6.0	0.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	260.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	31.0	4.0	0.0	0.0	0.0	7.0	4.0	0.0	6.0	0.0	9.0	103.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	3.0	2.0	3.0	8.0	9.0	0.0	5.0	7.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	2.0	0.0	3.0	0.0	10.0	7.0	0.0	0.0	6.0	6.0	2.0	28.0	0.0	9.0	0.0	0.0	160.0	1.0	0.0	7.0	1.0	0.0	3.0	158.0	7.0	23.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	4.0	0.0	0.0	1.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__	0.0	0.0	0.0	0.0	0.0	216.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	28.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	92.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	4.0	0.0	11.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	0.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	17.0	0.0	7.0	0.0	0.0	1.0	21.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	2.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	1.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	19.0	1.0	0.0	9.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	3.0	1.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	10.0	2.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	8.0	13.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	251.0	0.0	9.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	2.0	0.0	0.0	10.0	1.0	43.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	21.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	3.0	7.0	9.0	4.0	2.0	0.0	0.0	7.0	16.0	3.0	25.0	0.0	0.0	0.0	0.0	0.0	87.0	134.0	0.0	0.0	2.0	7.0	0.0	0.0	6.0	0.0	253.0	0.0	16.0	0.0	1.0	0.0	0.0	0.0	0.0	53.0	12.0	2.0	159.0	28.0	67.0	19.0	5.0	8.0	1.0	0.0	44.0	5.0	0.0	1.0	4.0	1.0	54.0	2.0	27.0	9.0	31.0	2.0	32.0	6.0	32.0	64.0	1.0	105.0	0.0	19.0	8.0	10.0	30.0	9.0	55.0	0.0	23.0	17.0	70.0	29.0	0.0	1.0	0.0	0.0	4.0	31.0	17.0	29.0	38.0	0.0	3.0	0.0	15.0	24.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	16.0	10.0	5.0	0.0	2.0	0.0	26.0	0.0	17.0	0.0	0.0	0.0	1.0	0.0	26.0	83.0	111.0	0.0	0.0	0.0	0.0	7.0	0.0	40.0	53.0	4.0	1.0	1.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	39.0	0.0	0.0	0.0	22.0	42.0	2.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	10.0	88.0	217.0	0.0	0.0	29.0	76.0	9.0	46.0	5.0	0.0	24.0	13.0	44.0	1.0	4.0	64.0	0.0	9.0	2.0	4.0	2.0	0.0	0.0	30.0	3.0	15.0	23.0	53.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	6.0	3.0	4.0	43.0	12.0	0.0	1.0	28.0	0.0	0.0	25.0	21.0	3.0	4.0	8.0	26.0	0.0	33.0	3.0	8.0	74.0	0.0	0.0	5.0	34.0	4.0	0.0	0.0	2.0	498.0	1.0	0.0	76.0	0.0	0.0	11.0	0.0	0.0	0.0	62.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	147.0	924.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	237.0	125.0	0.0	0.0	0.0	223.0	32.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	6.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	7.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Merdimmobilis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	2.0	19.0	6.0	0.0	4.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	45.0	41.0	4.0	6.0	0.0	0.0	13.0	6.0	3.0	32.0	0.0	8.0	0.0	10.0	10.0	0.0	0.0	2.0	29.0	1.0	46.0	3.0	16.0	7.0	15.0	0.0	0.0	0.0	4.0	1.0	2.0	1.0	4.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	4.0	4.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	5.0	0.0	0.0	63.0	0.0	23.0	5.0	0.0	0.0	0.0	1.0	36.0	3.0	0.0	25.0	19.0	17.0	1.0	0.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	0.0	11.0	0.0	45.0	0.0	95.0	64.0	0.0	0.0	15.0	79.0	6.0	36.0	0.0	129.0	9.0	0.0	2.0	20.0	0.0	31.0	108.0	216.0	2.0	14.0	57.0	24.0	4.0	21.0	119.0	95.0	4.0	22.0	7.0	3.0	10.0	69.0	22.0	2.0	200.0	3.0	42.0	0.0	4.0	19.0	1.0	1.0	3.0	3.0	56.0	15.0	169.0	58.0	0.0	2.0	60.0	26.0	28.0	0.0	1.0	12.0	0.0	0.0	0.0	6.0	2.0	0.0	27.0	1.0	7.0	5.0	41.0	27.0	5.0	134.0	30.0	0.0	33.0	23.0	6.0	14.0	6.0	0.0	21.0	15.0	0.0	0.0	1.0	3.0	0.0	0.0	16.0	0.0	30.0	11.0	3.0	14.0	0.0	0.0	0.0	112.0	0.0	0.0	4.0	11.0	38.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	11.0	0.0	21.0	0.0	0.0	0.0	4.0	9.0	19.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	41.0	2.0	0.0	0.0	31.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	58.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A	150.0	0.0	0.0	0.0	44.0	0.0	0.0	21.0	29.0	15.0	11.0	15.0	0.0	0.0	65.0	183.0	0.0	7.0	115.0	17.0	62.0	4.0	161.0	94.0	258.0	29.0	0.0	0.0	401.0	0.0	796.0	144.0	0.0	2.0	63.0	0.0	426.0	19.0	39.0	69.0	406.0	35.0	264.0	16.0	25.0	84.0	195.0	143.0	0.0	200.0	71.0	64.0	12.0	0.0	135.0	4.0	5.0	60.0	21.0	15.0	62.0	108.0	191.0	4.0	4.0	269.0	36.0	242.0	0.0	1.0	27.0	2.0	1.0	9.0	39.0	27.0	1.0	32.0	1.0	22.0	2.0	248.0	19.0	3.0	69.0	3.0	3.0	16.0	18.0	109.0	19.0	12.0	11.0	35.0	90.0	0.0	0.0	16.0	7.0	67.0	15.0	36.0	77.0	0.0	8.0	20.0	419.0	3.0	0.0	23.0	289.0	0.0	0.0	343.0	511.0	25.0	28.0	8.0	0.0	26.0	0.0	2.0	4.0	143.0	129.0	1.0	680.0	0.0	34.0	12.0	95.0	0.0	85.0	218.0	150.0	4.0	0.0	334.0	10.0	31.0	0.0	72.0	122.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium	4.0	0.0	0.0	0.0	0.0	3.0	110.0	0.0	123.0	0.0	19.0	7.0	8.0	1.0	253.0	0.0	49.0	4.0	9.0	73.0	1.0	3.0	21.0	0.0	8.0	9.0	6.0	2.0	0.0	21.0	22.0	7.0	1.0	20.0	35.0	1.0	3.0	0.0	57.0	34.0	0.0	19.0	13.0	207.0	26.0	0.0	31.0	29.0	1.0	0.0	23.0	4.0	3.0	10.0	0.0	92.0	3.0	6.0	6.0	82.0	22.0	69.0	10.0	5.0	1.0	5.0	3.0	38.0	0.0	2.0	116.0	3.0	0.0	7.0	0.0	14.0	15.0	5.0	13.0	8.0	9.0	12.0	15.0	1.0	79.0	16.0	1.0	170.0	0.0	51.0	42.0	12.0	25.0	20.0	6.0	0.0	0.0	4.0	6.0	18.0	8.0	41.0	0.0	0.0	8.0	0.0	58.0	7.0	0.0	4.0	15.0	0.0	0.0	113.0	137.0	2.0	127.0	0.0	0.0	2.0	8.0	2.0	0.0	4.0	0.0	0.0	28.0	0.0	44.0	24.0	23.0	0.0	52.0	0.0	16.0	129.0	0.0	7.0	7.0	28.0	5.0	0.0	4.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	28.0	2.0	0.0	0.0	0.0	20.0	1.0	0.0	1.0	47.0	47.0	0.0	0.0	8.0	0.0	8.0	49.0	8.0	0.0	0.0	19.0	0.0	8.0	0.0	4.0	18.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	38.0	22.0	0.0	1.0	3.0	1.0	0.0	16.0	2.0	1.0	8.0	10.0	0.0	3.0	1.0	6.0	0.0	0.0	7.0	0.0	31.0	7.0	1.0	16.0	19.0	1.0	19.0	7.0	10.0	0.0	21.0	0.0	1.0	1.0	0.0	66.0	4.0	19.0	5.0	5.0	1.0	26.0	0.0	4.0	80.0	0.0	4.0	4.0	24.0	4.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	9.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	0.0	11.0	0.0	0.0	1.0	51.0	0.0	0.0	3.0	3.0	5.0	0.0	1.0	0.0	0.0	6.0	82.0	29.0	0.0	0.0	0.0	22.0	0.0	3.0	0.0	0.0	41.0	0.0	1.0	1.0	1.0	1.0	2.0	26.0	7.0	0.0	0.0	21.0	5.0	32.0	0.0	3.0	7.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	10.0	0.0	216.0	10.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	25.0	47.0	0.0	0.0	0.0	0.0	1.0	0.0	31.0	1.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	11.0	0.0	10.0	44.0	27.0	37.0	1.0	4.0	3.0	0.0	0.0	0.0	2.0	29.0	12.0	0.0	8.0	49.0	341.0	13.0	19.0	0.0	10.0	4.0	41.0	469.0	0.0	28.0	66.0	1.0	4.0	0.0	199.0	22.0	2.0	110.0	0.0	0.0	44.0	2.0	13.0	134.0	0.0	2.0	0.0	70.0	20.0	8.0	11.0	4.0	1.0	141.0	8.0	366.0	0.0	4.0	989.0	0.0	5.0	0.0	0.0	12.0	4.0	6.0	37.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	4.0	11.0	0.0	27.0	3.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Huintestinicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
